DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
BOL;BOG;22,6;353,56;1520583,42
BOL;BOG;26,35;321,81;1411671,05
BOL;BOG;420;2526,01;11080747,02
BOL;BOG;45,98;4912,33;20740299,36
BOL;BOG;1337;28236;119974764
BOL;BOG;66;41,41;174836,74
BOL;BOG;513,93;4458,48;19326931,81
BOL;BOG;14;491,97;2112047,03
BOL;BOG;7,57;251,14;1062475,39
BOL;BOG;153,19;736,76;3140333,77
BOL;BOG;4;6969,23;29612258,27
BOL;BOG;1,32;428,78;1821886,22
BOL;BOG;12;5420,98;23033744,02
BOL;BOG;2;29862,91;130998432,8
BOL;BOG;24;1956,24;8101631,02
BOL;BOG;737;6235,39;27352535,89
BOL;BOG;216,84;6462,15;27338836,41
BOL;BOG;682,66;608144,14;2629073153
BOL;BOG;0,41;45,48;187405,79
BOL;BOG;18;624;2571266,88
BOL;BOG;0,21;112,13;462045,12
BOL;BOG;38;5404,45;22269684,75
BOL;BOG;2,46;53,76;221524,53
BOL;BOG;9;708,78;2920613,04
BOL;BOG;27;650,33;2679762,8
BOL;BOG;5;106,1;437197,78
BOL;BOG;170;6120;25789496,4
BOL;BUN;7878,99;81187,83;350235100,9
BOL;BUN;199,41;8332,35;35527765,56
BOL;BUN;176,54;6598,98;28053368,48
BOL;BUN;26,73;723,14;3069022,27
BOL;BUN;3649,44;14646;63833652,96
BOL;BUN;25,33;84,46;370497,3
BOL;BUN;658,64;2289,35;9618772,7
BOL;BUN;145,77;825,4;3620749,16
BOL;BUN;763,52;9093,13;38207454,06
BOL;BUN;51,82;2510,23;10609360,2
BOL;BUN;5,78;175,99;739427,26
BOL;BUN;1097,45;11690,82;49903399,07
BOL;BUN;421,84;1438,69;6311043,87
BOL;BUN;510,3;9152,84;38619962,56
BOL;BUN;953,08;3986,54;17142411,39
BOL;BUN;34,16;350,75;1511140,28
BOL;BUN;2,65;164,52;704339,2
BOL;BUN;3,81;77,37;325072,37
BOL;BUN;8,18;228,36;964493,21
BOL;BUN;10;12,46;54657,78
BOL;BUN;62;43,72;183690,89
BRA;BOG;1000;10934;46075547,97
BRA;BOG;21000;28623,81;122611044,3
BRA;BOG;13500;3206,1;13211119,78
BRA;BOG;45925;19946;87496320,36
BRA;BOG;3600;396;1737117,36
BRA;BOG;25375;7195,5;30573679,5
BRA;BOG;24000;2688;11254682,88
BRA;BOG;23400;2116,8;8944178,11
BRA;BOG;100;440;1813072,8
BRA;BOG;252;1134;4672783,08
BRA;BOG;164,8;54378,24;229878028
BRA;BOG;2;1973,5;8657073,51
BRA;BOG;20;776,38;3298838,62
BRA;BOG;1;16019,45;68066643,05
BRA;BOG;102;9156,6;38906393,4
BRA;BOG;18;5125,03;21792088,81
BRA;BOG;2066,77;25537,54;108141272,9
BRA;BOG;720;2673,2;11300658,94
BRA;BOG;51;49,98;209992,46
BRA;BOG;1323;42744,27;176132893,8
BRA;BOG;77280;6970,46;29429909,46
BRA;BOG;1;44872,19;185835033,8
BRA;BOG;198;540,54;2285073,39
BRA;BOG;2814;12295,23;51976732,34
BRA;BOG;294;802,62;3392987,76
BRA;BOG;3897;15192,25;64223565,72
BRA;BOG;4381;14174,2;59919871,33
BRA;BOG;1008;1780,74;7533616,45
BRA;BOG;1105,38;4189,94;16985011,17
BRA;BOG;8740,99;58643,86;237728133,9
BRA;BOG;5023,92;28467,36;121012355,8
BRA;BOG;24000;2712;11464681,68
BRA;BOG;9200;1840;7823845,6
BRA;BOG;160;616;2619287,44
BRA;BOG;75;351;1492483,59
BRA;BOG;3630;12410;52203176,1
BRA;BOG;120;2430;10280382,3
BRA;BOG;300;10377;44091873
BRA;BOG;39,9;1729,27;7022271,49
BRA;BOG;2;878,21;3828468,67
BRA;BOG;3;1344,64;5861823,61
BRA;BOG;83;8028,52;34137989,6
BRA;BOG;109;6519,46;27721330,67
BRA;BOG;1;1577,28;6875994,43
BRA;BOG;375;12176,98;51313428,41
BRA;BOG;20;1054,8;4485104,53
BRA;BOG;60;1296;5384802,24
BRA;BOG;2500;1740,25;7633885,06
BRA;BOG;1107,45;26507,97;116281451,7
BRA;BOG;3;1785,5;7783708,7
BRA;BOG;1;123,77;539562,93
BRA;BOG;1;50;203041,5
BRA;BOG;0,01;2,4;10173,24
BRA;BOG;2,7;374,4;1587025,44
BRA;BOG;500;30;131599,8
BRA;BOG;8;4,58;18598,59
BRA;BOG;4;21,85;92618,87
BRA;BOG;0,08;15,66;68695,09
BRA;BOG;36;30,78;135021,38
BRA;BOG;0,48;113,34;480431,25
BRA;BOG;0,18;79,58;337327,68
BRA;BOG;0,9;921,45;3828569,46
BRA;BOG;99;560,68;2382329,32
BRA;BOG;1000;1887,82;8021347,18
BRA;BOG;8;2276;9672339,96
BRA;BOG;0,3;19,5;82143,75
BRA;BOG;2759;47880;202181594,1
BRA;BOG;337;31253,97;132122720,2
BRA;BOG;1,5;221707,2;939783564,7
BRA;BOG;19700;6842,25;28912857,22
BRA;BOG;1248;6480;28104741,92
BRA;BOG;14,4;56;245652,96
BRA;BOG;48;128;561492,48
BRA;BOG;2352;10930,4;47451223,68
BRA;BOG;3177,6;16678,68;72392854,53
BRA;BOG;2500;57300;236111526
BRA;BOG;2;100,68;429251,46
BRA;BOG;5;30,6;134231,79
BRA;BOG;1481;41911,72;180000572,4
BRA;BOG;2;578,28;2382872,13
BRA;BOG;2;205,4;901019,96
BRA;BOG;4000;15240;64754760
BRA;BOG;17950;5770;24398751,06
BRA;BOG;99;332,3;1414582,51
BRA;BOG;1272;5946;25449088,08
BRA;BOG;180;599,2;2597973,84
BRA;BOG;3207;12912,9;54858083,63
BRA;BOG;1757,6;8180,82;35131176,01
BRA;BOG;48;212;929971,92
BRA;BOG;45;146,7;617973,75
BRA;BOG;734,01;435558,76;1878788764
BRA;BOG;1;11,94;49992,89
BRA;BOG;1;111,52;466935,35
BRA;BOG;429,64;282391,1;1146742251
BRA;BOG;150;483;2044041,51
BRA;BOG;464;10,68;45197,43
BRA;BOG;669;41,4;175203,55
BRA;BOG;2;179310,45;745024161,1
BRA;BOG;330;1914;8099990,56
BRA;BOG;4179,86;3309453,75;14071482740
BRA;BOG;684540;6847,76;28005482,97
BRA;BOG;93;38,61;161660,44
BRA;BOG;10;490;2064125
BRA;BOG;0,5;900,81;3828181,26
BRN;BOG;16;750;3189067,5
BGR;BOG;45000;2700;11422647
CYM;BOG;26,89;1681;7111655,41
CAN;BOG;34,02;93,75;396317,81
CAN;BOG;3265,91;5738,25;24257820,66
CAN;BOG;17510;3113,5;13197659,47
CAN;BOG;2340;657;2784924,45
CAN;BOG;600;192;791159,04
CAN;BOG;7625;3641,6;15473158,4
CAN;BOG;2000;1010,65;4257363,12
CAN;BOG;499;4882,22;20117773,37
CAN;BOG;2885;1342,1;5666298,28
CAN;BOG;1160;2476,1;10468418,05
CAN;BOG;2705;541,7;2291855,04
CAN;BOG;6330;4919,55;20772362,69
CAN;BOG;335;122,25;517043,95
CAN;BOG;297;1173;4958728,47
CAN;BOG;2310;23401,14;102652844,8
CAN;BOG;1870;17830,92;78218183,53
CAN;BOG;40;124,68;516353,49
CAN;BOG;812;3064,7;12692240,51
CAN;BOG;160;807,52;3365837,76
CAN;BOG;1189,8;4341,9;17939429,92
CAN;BOG;474;1334,88;5576619,57
CAN;BOG;3041,6;13234,8;55181588,68
CAN;BOG;15;240;1052798,4
CAN;BOG;450;3158,99;13857415,07
CAN;BOG;382,5;2819,03;12366126,14
CAN;BOG;16852,5;117947,95;517397554,3
CAN;BOG;36;797,56;3374165,31
CAN;BOG;109;2336,83;10055168,84
CAN;BOG;38;806,75;3459322,82
CAN;BOG;438;14039,89;59268650,72
CAN;BOG;614;16070,59;68152062,52
CAN;BOG;1;12,2;53517,25
CAN;BOG;12;233,52;962247,18
CAN;BOG;259;5137,84;21761621,75
CAN;BOG;1140;10191;42912636,43
CAN;BOG;3811;30766,95;129618866,5
CAN;BOG;34;280,36;1136512,15
CAN;BOG;7;62,77;266709,73
CAN;BOG;1;7,84;34391,41
CAN;BOG;29;729,08;3095947,07
CAN;BOG;64;1360,89;5607710,55
CAN;BOG;6;60;252750
CAN;BOG;10;1360;5778640
CAN;BOG;75;1076,34;4481268,65
CAN;BOG;40;149,43;655498,6
CAN;BOG;43;1949,34;7939542,81
CAN;BOG;10;2800;11897200
CAN;BOG;8;1600;6798400
CAN;BOG;164;2372,5;9890594,58
CAN;BOG;27;551,96;2344020,16
CAN;BOG;36;601,38;2532823,57
CAN;BOG;119;2307,75;9782206,08
CAN;BOG;282;7934,16;33631714,11
CAN;BOG;41;1033,67;4381572,07
CAN;BOG;61;770,62;3266542,58
CAN;BOG;294;2579,1;10455052,41
CAN;BOG;1809;14241,3;57730812,28
CAN;BOG;3;27,35;115932,54
CAN;BOG;16;447,78;1898072,25
CAN;BOG;444;4497;18229758,72
CAN;BOG;107;1533,73;6486203,58
CAN;BOG;8;149,69;634513,45
CAN;BOG;30;461,4;1870404,86
CAN;BOG;21;361,65;1532980,1
CAN;BOG;17430;2912,3;12249036,55
CAN;BOG;8400;2054,4;8624019,09
CAN;BOG;80054;18804,96;77488094,25
CAN;BOG;1814;5388,23;22118450,15
CAN;BOG;160;671,04;2720235,11
CAN;BOG;160;550,14;2230135,52
CAN;BOG;120;550,68;2232324,55
CAN;BOG;164;626,02;2537734,83
CAN;BOG;1336;5682,99;23037477,54
CAN;BOG;300;11700;49498136
CAN;BOG;162;3895;16478225,95
CAN;BOG;661,57;2075,93;8415321,99
CAN;BOG;495;8538,6;37455935,07
CAN;BOG;10240;3642,5;15409996,92
CAN;BOG;325;2661,75;10968060,28
CAN;BOG;3430;18672,5;78181944,22
CAN;BOG;450;750;3187282,5
CAN;BOG;5216;10504,88;44642693,58
CAN;BOG;9294;17711,22;75267548,74
CAN;BOG;2173;7537,46;30608343,69
CAN;BOG;2165;3493,38;14760217,5
CAN;BOG;306;1120,56;4550403,66
CAN;BOG;165;8540;35974750
CAN;BOG;3800;6522,8;27715377,2
CAN;BOG;6760;2973,21;12635280,26
CAN;BOG;2;100;438666
CAN;BOG;2;6658,4;28178149,04
CAN;BOG;2;100;405376
CAN;BOG;10000;1600;6975039
CAN;BOG;32225;8699,8;36469610,04
CAN;BOG;2200;330;1381713,3
CAN;BOG;25684;4339,3;18205971,61
CAN;BOG;29368;25067,84;108110310,1
CAN;BOG;3400;593,98;2487000,19
CAN;BOG;17600;2969,84;12450445,77
CAN;BOG;1800;555;2352561,75
CAN;BOG;1460;1475;6252303,75
CAN;BOG;25;244;1032268,84
CAN;BOG;984;240,48;990926,69
CAN;BOG;67125;10171,13;44440972,73
CAN;BOG;113775;15417,68;66408608,13
CAN;BOG;2720;5888;25668147,2
CAN;BOG;11532;70366,33;299036496,3
CAN;BOG;8328;2770,65;11766152,19
CAN;BOG;10751;1959,3;7942531,97
CAN;BOG;90122;12834,27;54187443,02
CAN;BOG;163420;20871,97;88144853,81
CAN;BOG;35890;8560,2;36423747,1
CAN;BOG;64440;12279,96;51903870,92
CAN;BOG;7041;3616,17;15244342,67
CAN;BOG;4190;798;3373457,22
CAN;BOG;270;216;913116,24
CAN;BOG;840;4572,5;19428552,5
CAN;BOG;6000;1820;7499528,4
CAN;BOG;126;197,82;833316,75
CAN;BOG;4000;964,6;4086695,57
CAN;BOG;525;388,5;1645971,49
CAN;BOG;15;67,5;284343,75
CAN;BOG;2;7353,84;30988861,14
CAN;BOG;16;95,2;404798,96
CAN;BOG;528;2680;11395601,2
CAN;BOG;3200;576;2429597,52
CAN;BOG;6;1250;5266536,5
CAN;BOG;605;3195;13231868,85
CAN;BOG;15198;4552,5;18494578,97
CAN;BOG;20800;3048,4;13285220,56
CAN;BOG;48600;7165;31235100
CAN;BOG;510;306;1300194
CAN;BOG;5750;1782,75;7504234,22
CAN;BOG;840;144;631679,04
CAN;BOG;7940;883,6;3876052,77
CAN;BOG;120;38,4;168447,74
CAN;BOG;58,5;263,25;1113708,08
CAN;BOG;147;966;4080418,52
CAN;BOG;3065;12909,2;54613790,6
CAN;BOG;84;874,3;3685499,9
CAN;BOG;523;1993,68;8388920,34
CAN;BOG;98;368,48;1555497,78
CAN;BOG;1217;4034,79;17042857,8
CAN;BOG;3000;555;2253760,65
CAN;BOG;22910;3983;16254422,05
CAN;BOG;16;96;404541,12
CAN;BOG;31312;14983,02;62424435,22
CAN;BOG;1700;678,1;2910671,88
CAN;BOG;8730;1231,1;5245415,55
CAN;BOG;16975;2291,5;9694697,56
CAN;BOG;960;163,2;715902,91
CAN;BOG;17309;5600,8;23726555,35
CAN;BOG;1276;626,76;2640226,5
CAN;BOG;14433;7859,83;33168203,21
CAN;BOG;125;480;1945804,8
CAN;BOG;540;1593;6564147,66
CAN;BOG;24,55;121,2;512749,93
CAN;BOG;47109,21;224056,53;943978297,5
CAN;BOG;687,8;3932,51;16648829,2
CAN;BOG;131,39;821,76;3471720,32
CAN;BOG;2740,74;10603,04;43188911,87
CAN;BOG;2;15;63022,95
CAN;BOG;148,82;783,52;3290898,94
CAN;BOG;93,99;795,6;3360689,48
CAN;BOG;1428,51;5332;22532048,02
CAN;BOG;26;103,92;421266,73
CAN;BOG;232,79;1036,2;4366017,61
CAN;BOG;1015;7437,5;31608264,27
CAN;BOG;1466,05;51078,59;214608228,2
CAN;BOG;80;1480;6098517,6
CAN;BOG;370;8610;35478538,2
CAN;BOG;517,5;3260,25;13502097,15
CAN;BOG;343;1638,7;6835922,46
CAN;BOG;126;842,8;3543833,84
CAN;BOG;28;117,6;487032,16
CAN;BOG;1824;5834,2;24447458,48
CAN;BOG;16775;7015,51;29743939,38
CAN;BOG;597;2539,43;10791841,06
CAN;BOG;6;500;2100600,25
CAN;BOG;119,28;2296,26;9695016,38
CAN;BOG;4;2368,45;9999809,06
CAN;BOG;3;6399,8;27127792,23
CAN;BOG;29;118,16;496452,77
CAN;BOG;1;25;105765,25
CAN;BOG;1;350000;1418816000
CAN;BOG;1000;611;2589937,35
CAN;BOG;39,95;57,4;243309,99
CAN;BOG;400;24,65;104487,65
CAN;BOG;163656;43835,13;184916317,8
CAN;BOG;113500;16280;69103671,6
CAN;BOG;7020;1778,4;7801236,14
CAN;BOG;564;2088,48;9161451,67
CAN;BOG;20175;6886,25;30207637,42
CAN;BOG;153707;40569,92;171609754,9
CAN;BOG;279720;36669,56;155865967,8
CAN;BOG;444585;64223,59;272802977,6
CAN;BOG;6800;1146,26;4799402,08
CAN;BOG;920;259;1096080,22
CAN;BOG;34950;9687,5;42281116,55
CAN;BOG;900;144;609403,68
CAN;BOG;700;118;499211,98
CAN;BOG;8550;1470;6220995,9
CAN;BOG;13100;2319;9810784,59
CAN;BOG;1657;390,43;1712683,66
CAN;BOG;11100;3027;12810173,19
CAN;BOG;1600;332,83;1460012,04
CAN;BOG;7710;1635,6;6891838,67
CAN;BOG;2420;951,66;4174608,85
CAN;BOG;2660;2208,51;9342323,07
CAN;BOG;20650;3308,3;13996127,06
CAN;BOG;425;2428;10309125,96
CAN;BOG;413;2329,11;9853556,05
CAN;BOG;49250;13669,5;56326815,09
CAN;BOG;78756;12721,24;54770880,06
CAN;BOG;103031;16881,07;70259668,12
CAN;BOG;120;154,8;657745,2
CAN;BOG;27;62,1;263862,9
CAN;BOG;6268;7740,6;32581967,06
CAN;BOG;24303;8338,98;36323947,08
CAN;BOG;84;354;1491225
CAN;BOG;27;8593,75;36143526,65
CAN;BOG;211643;62658,78;265088254
CAN;BOG;2700;513;2079578,88
CAN;BOG;2700;270;1137771,9
CAN;BOG;22076;4087,08;17407857,96
CAN;BOG;85500;6015;24383366,4
CAN;BOG;4200;630;2746422
CAN;BOG;6000;1147,2;5022955,29
CAN;BOG;44890;7605,6;32606932,31
CAN;BOG;3166;6613,16;29009684,44
CAN;BOG;185161;63914,28;272820431,5
CAN;BOG;6000;549,29;2226689,83
CAN;BOG;342;307,8;1299559,3
CAN;BOG;130273;129203,78;560995340,8
CAN;BOG;50840;21071,11;85417222,87
CAN;BOG;642;4390;18235292,35
CAN;BOG;9,18;10010;42316173,9
CAN;BOG;1;240;1014573,6
CAN;BOG;1;50;219333
CAN;BOG;375,6;3264,54;13397768,04
CAN;BOG;110;3125;12668000
CAN;BOG;1440;4833,9;20239587,63
CAN;BOG;1;41980;176902460,6
CAN;BOG;1;5432;22882300
CAN;BOG;402;3785,24;16013874,19
CAN;BOG;248;793,6;3481253,37
CAN;BOG;680;3164;13879392,24
CAN;BOG;368;1464;6422070,24
CAN;BOG;312;1670,4;7327476,86
CAN;BOG;1500;210;915474
CAN;BOG;400;54,4;224161,72
CAN;BOG;32500;4647,5;20260311,5
CAN;BOG;2675;642,75;2648528,5
CAN;BOG;9000;59670;260125397
CAN;BOG;1500;484,5;1996440,39
CAN;BOG;300;80,7;332534,03
CAN;BOG;11000;2888;12589947,2
CAN;BOG;7425;1782;7535088,18
CAN;BOG;1600;252,4;1100312,56
CAN;BOG;97600;15713,6;68501867,84
CAN;BOG;546;855,6;3626760,06
CAN;BOG;700;1547;6557500,95
CAN;BOG;300;1065;4514375,25
CAN;BOG;840;117,6;496435,46
CAN;BOG;994;1568,6;6838154,84
CAN;BOG;11502;12448;52765204,8
CAN;BOG;41883;9555,6;40499096,26
CAN;BOG;6998;3447;14611315,95
CAN;BOG;15172;3844,6;16163671,74
CAN;BOG;69675;9826,5;41409981,9
CAN;BOG;135400;20424;86590661,56
CAN;BOG;20800;10558,01;44475617,12
CAN;BOG;13000;1950;8192983,5
CAN;BOG;15691;11369,35;47843316,95
CAN;BOG;85409;26759,19;114691954,7
CAN;BOG;5950;3153,05;13831358,31
CAN;BOG;10640;4082,4;17908100,78
CAN;BOG;4896;783,36;3311568,23
CAN;BOG;32100;4305;17871095,55
CAN;BOG;3022;8590;36690137,24
CAN;BOG;454;312;1285633,44
CAN;BOG;200;50;212485,5
CAN;BOG;550;38;161404,02
CAN;BOG;550;39,6;168203,55
CAN;BOG;120;16,8;71395,12
CAN;BOG;1560;438,36;1780105,43
CAN;BOG;500;65;283361
CAN;BOG;3400;442;1926854,8
CAN;BOG;4582;3615,9;15237294,1
CAN;BOG;5,5;54;227554,38
CAN;BOG;6584;1652;6940927,56
CAN;BOG;45560;7041,7;29731326,42
CAN;BOG;546000;73878,5;312395607,8
CAN;BOG;14249;10961,55;46138847,35
CAN;BOG;23285;3350,05;14127488,21
CAN;BOG;6500;410;1703525,4
CAN;BOG;25;31,02;125966,94
CAN;BOG;2025;1040,48;4252660,78
CAN;BOG;2566;10531,1;44344127,35
CAN;BOG;99225;15045,08;63926544,92
CAN;BOG;1850;514,3;2136885,64
CAN;BOG;38;33,93;139812,63
CAN;BOG;1000;230;955636,2
CAN;BOG;27945;6752,8;28664873,68
CAN;BOG;1825;2555;10858009,05
CAN;BOG;1542;2791,6;11863490,43
CAN;BOG;6445;12208,55;51882797,02
CAN;BOG;375;795;3378519,45
CAN;BOG;670;2378,5;10107935,23
CAN;BOG;631;1241,7;5276864,9
CAN;BOG;33160;4642,4;19728853,7
CAN;BOG;6050;1270,5;5399256,55
CAN;BOG;2480;1041,6;4426497,93
CAN;BOG;11205;5277,75;22428906,94
CAN;BOG;2109;1593,45;6753515,53
CAN;BOG;379;9396;39828234,6
CAN;BOG;7490;1198,4;5069963,02
CAN;BOG;60765;8992,7;38092301,54
CAN;BOG;8820;4527;19069987,5
CAN;BOG;22080;6631,4;27553069,11
CAN;BOG;6898;1147,2;5032376,35
CAN;BOG;2340;2123,4;9022326,6
CAN;BOG;159998;43442,84;182049069,5
CAN;BOG;24500;2372,5;10399854,35
CAN;BOG;49750;4176;18159803,2
CAN;BOG;840;184,8;773759,44
CAN;BOG;900;264;1150881,6
CAN;BOG;43980;6128,4;26245107,81
CAN;BOG;1800;450;1973997
CAN;BOG;4880;1511,2;6372985,44
CAN;BOG;1497;10065;43033945,1
CAN;BOG;7165,8;46493,36;202067143,7
CAN;BOG;4084,5;26362,36;113409684,6
CAN;BOG;453;1216;5334178,56
CAN;BOG;3;1;4386,66
CAN;BOG;8;18,76;76048,53
CAN;BOG;266,5;755,89;3123242,38
CAN;BOG;139679;600488,81;2530886895
CAN;BOG;15;41;179853,06
CAN;BOG;2,5;10;41414,3
CAN;BOG;7674,7;46324,65;194811500,8
CAN;BOG;1917,5;8313,54;36403775,71
CAN;BOG;16062,3;68652,83;289242410,8
CAN;BOG;12;71,89;291424,8
CAN;BOG;1474;5264,75;22817067,87
CAN;BOG;4032,5;18378,13;78699283,27
CAN;BOG;7843,02;47254,58;201608786,8
CAN;BOG;2;1;4386,66
CAN;BOG;15;40;175466,4
CAN;BOG;1255;5559,58;23016949,04
CAN;BOG;1008;10248,38;42847125,37
CAN;BOG;13363,65;49005,6;210334295,5
CAN;BOG;2166,2;9035,76;38983341,08
CAN;BOG;63548,35;256410,29;1111564067
CAN;BOG;558,45;5915,91;24977504,44
CAN;BOG;476,4;4887,76;20749638,62
CAN;BOG;419,35;3811,55;16340960,97
CAN;BOG;2852,5;24856,07;106351094,9
CAN;BOG;19;1819,61;7731522,89
CAN;BOG;12300;3451,5;15046468,1
CAN;BOG;179158;24320,39;106022308,2
CAN;BOG;6400;943,2;3918939,4
CAN;BOG;136632;19071,12;83138639,52
CAN;BOG;30800;5234;21750582,54
CAN;BOG;1018;1796,98;7833754,61
CAN;BOG;30800;3942,4;16380435,45
CAN;BOG;3671;3849,51;15916858,3
CAN;BOG;20180;5131,38;21198133,21
CAN;BOG;6932;7109,26;29430653,49
CAN;BOG;745005;185069,85;785513198,8
CAN;BOG;32245;4191,85;18273950,89
CAN;BOG;9303;14215,39;60405734,31
CAN;BOG;113900;16820,3;73326415,82
CAN;BOG;27835;72650,26;308653929,6
CAN;BOG;41039;72358,47;307176374,1
CAN;BOG;10449;31445,14;133561615,5
CAN;BOG;9677;53223,5;226184440,2
CAN;BOG;975;2984,25;12601211,1
CAN;BOG;974;2309,12;9811472,71
CAN;BOG;335190;49874,1;211789870,1
CAN;BOG;799;175,78;747014,02
CAN;BOG;313153;752354,77;3195943199
CAN;BOG;1086;14484;61146011,16
CAN;BOG;7232;2277,76;9655082,97
CAN;BOG;270;1012;4272046,68
CAN;BOG;201815;51553,44;216670257,5
CAN;BOG;436524;60055,77;254020009,3
CAN;BOG;863315;116542,7;494276920
CAN;BOG;3600;2280;9604500
CAN;BOG;19260;3229;13566740,37
CAN;BOG;167940;37734,6;158764638,1
CAN;BOG;57831;54148,32;227802365,2
CAN;BOG;391100;29578,61;128944992,4
CAN;BOG;238806;49953,03;208016610,3
CAN;BOG;17750;1462,5;6167498,62
CAN;BOG;269260;25477,7;106757257,5
CAN;BOG;312;74,88;318396,5
CAN;BOG;780;217,6;925254,78
CAN;BOG;124105;19356,3;81783559,19
CAN;BOG;150;37,5;157557,37
CAN;BOG;59966;64527,69;270192629,5
CAN;BOG;9676,98;56919,78;242975136,8
CAN;BOG;77;446,6;1959082,35
CAN;BOG;113228,5;636077,51;2645452307
CAN;BOG;3442;22957,73;94118644,8
CAN;BOG;3320,9;20094,99;82582750,85
CAN;BOG;437,5;2686,26;11060266,93
CAN;BOG;1307;8632,44;34993839,97
CAN;BOG;5320,2;33991,09;140450188,2
CAN;BOG;1318,8;8213,67;34016339,34
CAN;BOG;70;595;2610062,7
CAN;BOG;210;760,2;3334738,93
CAN;BOG;322;1036,7;4547650,41
CAN;BOG;4402,8;13707,6;59710722,19
CAN;BOG;21532;2871,44;12200748,56
CAN;BOG;288,56;5497,62;23265762,91
CAN;BOG;1184,49;1055752,38;4565714210
CAN;BOG;1923;6419,4;27051159,01
CAN;BOG;2114;5236;22106863,24
CAN;BOG;3795,24;15019,6;63776490,96
CAN;BOG;5174;20416,5;86812795,48
CAN;BOG;450210;8462,95;35767009,97
CAN;BOG;72;1904,77;8002948,29
COL;BOG;71,4;1380,31;5834506,84
COL;BOG;89,76;1212,82;5120635,19
COL;BOG;344,04;7317,02;31034777,9
COL;BOG;518;9328;39634672
COL;BOG;18,36;918,8;3900468,66
COL;BOG;62,9;2799,32;11894310,68
COL;BOG;31,32;1159,43;5086025,2
COL;BOG;15;195,23;825313,34
COL;BOG;50;639,31;2702612,7
COL;BOG;100;452,81;1914204,46
COL;BOG;110;1622,27;6857967,97
COL;BOG;370;2047,08;8653805,52
COL;BOG;245;967,14;4088477,96
COL;BOG;20;97,58;412508,71
COL;BOG;259;1138,23;4811742,11
COL;BOG;1710;4518,52;19101546,26
COL;BOG;86;1709,21;7206226,49
COL;BOG;140,58;3458,2;14600831,63
COL;BOG;41,63;736,81;3115323,71
COL;BOG;256,69;9205,54;38931101,95
COL;BOG;11,4;287,24;1214275,5
COL;BOG;22,98;100,04;415660,18
COL;BOG;250,49;4688,25;19760308,14
COL;BOG;398,09;5342,92;22497258,52
COL;BOG;52,86;485,74;2039326,09
COL;BOG;638,77;17017,44;71635690,36
COL;BOG;352,76;6770,37;28560265,64
COL;BOG;394,2;8856,48;37436444,28
COL;BOG;30,14;219,1;928441,47
COL;BOG;9,89;486,79;2059418,64
COL;BOG;258,17;3264,11;13728588,83
COL;BOG;24,72;173,85;735491,54
COL;BOG;9,34;236,89;1002189,2
COL;BOG;69,38;2732;11546484,39
COL;BOG;171,37;2275,35;9537608,63
COL;BOG;14,36;62,53;259808,39
COL;BOG;12,36;57,95;245163,84
COL;BOG;65,8;448,36;1882642,11
COL;BOG;44,94;1177;5014875,74
COL;BOG;118,22;999,68;4184306,69
COL;BOG;3966,1;10649,66;44996759,59
COL;BOG;14,37;62,53;259808,39
COL;BOG;5;241,46;1021523,09
COL;BOG;54;956,68;3974947,99
COL;BOG;18;1038,24;4401211,6
COL;BOG;1;84,2;341326,59
COL;BOG;18;253,41;1027263,32
COL;BOG;17;758,41;3074412,12
COL;BOG;116;5849,5;24449047,21
COL;BOG;35;1100,14;4614772,54
COL;BOG;18;284,28;1202677,81
COL;BOG;6;1431,9;5949458,58
COL;BOG;105;2922,38;12307105,68
COL;BOG;2;27,91;113140,44
COL;BOG;16;262,72;1111465,84
COL;BOG;15;488,72;1981153,58
COL;BOG;5;49,19;199404,45
COL;BOG;6;112,52;476028,23
COL;BOG;3;250,68;1065139,32
COL;BOG;1;13,59;55090,59
COL;BOG;34;426,16;1801544,52
COL;BOG;373;11377,67;48091649,88
COL;BOG;139;1389,3;5928220,17
COL;BOG;220;1062,97;4416576,57
COL;BOG;89;1696,22;7178157,37
COL;BOG;424;10692,21;45101059,21
COL;BOG;223;14278,1;59712369,5
COL;BOG;564;4141,82;17330482,07
COL;BOG;2;126,53;512922,25
COL;BOG;1;12,59;51036,83
COL;BOG;449;10032,16;42394374,42
COL;BOG;88;868,59;3674665,53
COL;BOG;42;2593,13;10819112,84
COL;BOG;1;29,34;118937,31
COL;BOG;50;1521,88;6379337,07
COL;BOG;11;137,88;582872,53
COL;BOG;16;259,87;1095365,74
COL;BOG;564;3221,84;13715474,07
COL;BOG;4;112,6;456453,37
COL;BOG;45;2613,09;10900401,88
COL;BOG;679;16794,07;71062032,22
COL;BOG;26;290,43;1220889,89
COL;BOG;2008;24780,96;104556639,3
COL;BOG;894;18102,3;75672194,54
COL;BOG;424;3290,68;13987977,82
COL;BOG;104,64;6854,97;29000704,63
COL;BOG;178,95;4930,25;20857964,95
COL;BOG;25;636,46;2661701,31
COL;BOG;1052;16256,66;68201484,7
COL;BOG;2;35,43;147209,52
COL;BOG;106;1854,02;7789144,05
COL;BOG;5;88,78;375307,68
COL;BOG;70;582,23;2471150,59
COL;BOG;65,88;2224,5;9429577,35
COL;BOG;1162,84;24113,93;102056879,5
COL;BOG;29;470,33;1972118,39
COL;BOG;571;12541,69;53144199,57
COL;BOG;119;2908,39;12416490,28
COL;BOG;18;328,37;1389050,67
